Drer Drer Drer Drer Olat Olat Olat Olat Eluc Eluc Eluc Eluc Ssal Ssal Ssal Ssal Salp Salp Salp Salp Omyk Omyk Omyk Okis Okis Okis Okis
OG0004287_1 -6.64385618977472 -4.49272176697202 -1.27908401686176 -2.45105116686292 -3.73760388049798 -6.64385618977472 -4.36582113214544 -6.64385618977472 -3.177675935674 -2.8274072588664 -3.48176844562894 -5.31871333346951 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -4.95626513077994 -4.09601957268437 -2.239282085741 -4.2591439125801 -5.02038576429884 -5.10056830372132 -4.37306459149751 -3.94129898837511 -3.81731109726573 -6.64385618977472 -4.40817195109882
OG0004289_1 -1.3479633860815 0.979519394542616 0.308037024102245 0.320721287561668 2.54749584813506 3.75487583414754 3.8769567651331 2.26780085384617 4.68404091255724 4.74404551503551 5.01523647522902 5.78356156550949 0.51739762914754 0.708239759856156 0.125634727730034 0.619693886760859 0.229489005100233 0.220747133857861 0.280054499342 0.811682808712408 0.181195106003456 0.922853246507449 0.0068055823467836 0.211413898971966 0.532446627962523 0.223631091054135 0.0298937092478618
OG0004290_1 -1.89009917750139 -1.12837713100704 -2.54206448024946 -1.49104473860616 -1.48806755847575 -6.64385618977472 -6.64385618977472 -6.64385618977472 -2.92079074934128 -2.8274072588664 -3.48176844562894 -2.39085600616972 -0.837951082000098 -0.859169455579228 -2.89699042122337 -0.867394151081498 -3.70584298108576 -6.64385618977472 -3.50450271596948 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472
OG0004291_1 -6.64385618977472 -6.64385618977472 -1.05295478384562 2.78581913745612 -1.28409343174703 -1.40708860932383 -0.736101997501458 -1.13802955347063 -3.49042906733198 -4.47705270473111 -3.48176844562894 -3.55166823334193 -2.49638573522497 -1.68638050376714 -2.65197847784596 -2.7105594560547 -2.01784764720421 -1.73286430871872 -1.52081376490524 -1.46647069894255 -4.27584040734239 -3.00144588928114 -2.89602786595659 -1.24053377925057 -1.00723544167139 -0.424633849096239 -0.0931631879754824
OG0004292_1 1.71876233499689 1.8846733331758 -0.779684234655325 -1.00052134918619 2.96658677189144 2.96325326514207 2.87541742783418 3.18247597332722 3.46347015715127 3.56796888049042 3.28308731423255 1.46738688393937 1.93816308586845 2.66650008370467 2.23852090445414 2.7342939553568 4.44280997361474 3.79179378929222 4.11044292067151 4.76116781424031 2.22718316277086 2.95146272068489 2.75963316036577 3.33126433065452 2.42090668481874 3.36076114705894 2.81751269471928
OG0004294_1 1.12698583841817 -0.517969902317237 -0.868982732600225 1.22887724220575 1.94224900487525 2.20472582657837 1.2994054784928 2.52457016898246 0.897133464901056 1.23707984569007 2.07049378684961 1.87521074780543 -1.69615568443497 -1.02582686058063 -0.66370003909486 -1.18996878927448 -1.81631138988446 -1.89680756325549 -1.31989328022888 -0.913862029929776 -3.13216474400263 -0.21426031609654 -1.00636328252428 0.626196740505385 -0.127597257242749 -0.0233990621560694 -0.969081656863309
OG0004295_1 -1.50706193539886 0.300800894128529 4.54109578396971 -0.124052583496763 -2.36533111414565 -2.551361710488 -1.48796441829419 -6.64385618977472 -0.68902179997868 -1.44319064712267 -4.11509867734024 -2.78088983337891 -6.64385618977472 -4.87592869287885 -6.64385618977472 -4.5412953623042 -6.64385618977472 -6.64385618977472 -2.83456328394407 -6.64385618977472 -6.64385618977472 -3.89030742427407 -6.64385618977472 -3.94129898837511 -4.00619958281674 -6.64385618977472 -6.64385618977472
OG0004310_1 0.311011471476827 0.640432254180209 0.904348387971944 -1.74599124381012 -0.0546218699367885 0.122041287424145 0.267298992873204 0.544335832264332 -1.11303340516731 -1.87953896200966 -1.18650149716062 0.61412816224046 1.67228148466208 1.30085970584569 0.896346731091428 1.00632742208636 0.561674560641397 0.75053001407798 0.688238316565194 0.906807676964994 0.593048051259758 0.139221231854047 0.735255672601657 -0.69888018852476 -0.302420693548164 -0.833230974546505 -0.376093178424881
OG0004317_1 1.07174974912463 0.0116574478746662 1.20161948655296 0.673293776546294 0.197764064346661 -0.89521839504264 0.138658862699627 -1.03712743883207 0.553339430703498 1.98966983625479 0.331527369242304 -1.06875912906977 -4.44747319339705 -6.64385618977472 -4.40276545387079 -4.21278230578684 -3.04621539046322 -4.86826460139904 -4.79435173758604 -3.11328676004401 -6.64385618977472 -6.64385618977472 -3.37958600485518 -4.16067518025403 -6.64385618977472 -6.64385618977472 -6.64385618977472
OG0004319_1 4.82201262728807 3.83030671595836 4.77207873263634 5.01001108905782 2.38653552193748 2.13485187945584 3.51178435480419 2.48694424661474 2.24531936576364 3.02544318933834 2.69296450562859 4.07143996286228 2.80682142395905 2.81197471701864 2.98863788906225 2.85088606500811 2.91877271379772 2.60731782470015 3.14351737922562 3.09291874082045 1.69411686068431 1.63322023039691 1.86953557482535 2.77825142070794 2.50738296873629 2.61999562234804 2.57860070282278
OG0004321_1 -6.64385618977472 -1.64494210982743 -3.2359042391909 -3.60766486919033 -4.55695652768772 -5.54146710041798 -4.02713178478994 -4.54230633493521 -2.346135553071 -3.23810155058674 -4.32897970780603 -5.31871333346951 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472
OG0004322_1 2.1638519632001 2.05565791507326 2.48190762050127 2.15755906623734 1.50938406829494 1.58685112222604 2.16640376764902 1.50632956114758 2.25620122965761 1.87423119454873 1.94502687564515 3.0008317807506 0.877726165083736 1.54042441628853 1.14355712200265 1.87465080701488 1.43564808769563 1.21454378225532 0.91434249870477 1.66437397898412 1.23982763043155 1.06825252020177 1.11240433494264 1.64288368738897 1.45600424796177 1.59188336333826 1.77529137941411
OG0004326_1 0.262502823018335 0.791509531881183 0.606048079080115 1.09906274077289 1.61515296819582 2.03743333103158 1.73168090966626 1.2509769305255 -1.55526475893034 -2.07784593947859 -1.71692727036835 -2.28121093074134 -0.032849390267903 -0.231116512950784 0.0235204396152482 -0.703618417484312 -1.54297272603627 -1.16397545767434 -0.70046207024703 -1.52370417024229 -2.58999335885287 -1.09080556740149 -0.707039565028284 0.780696145725238 1.4696727620253 1.13534290312877 1.20215983163781
OG0004328_1 1.34455567798908 2.18139725246805 1.27640272882246 1.68824243313941 0.792123095279027 1.28118194442558 1.84939531901697 1.00106692652838 1.84793626511696 2.03029896195163 2.09217835499615 1.78354695890058 0.391688583711014 0.887772778043852 1.12723731320483 0.812454255556717 -0.073543222560446 -0.471975717100036 -0.474882011776531 0.201693236607491 0.390360363049557 0.761140736687299 0.137995761993645 0.701446017761107 0.749683564834132 0.702268468172346 0.739988426706905
OG0004353_1 1.48507035189142 1.70596546302969 1.29963968213175 1.74514985083351 0.845259359815559 0.89284196264677 1.37273669138602 0.638861480631962 0.70718161714985 2.17669908731351 1.7370891511165 2.70356420681187 -0.748382934896175 -0.797547764195617 -1.48235518183912 -2.12250792579907 -2.66128299600088 -2.13200526990098 -6.64385618977472 -4.46795971362744 -0.283404548565293 -0.0768217785514607 0.501831815065048 -2.30162750134346 -2.19147161950662 -3.17050667796806 -1.42774527736621
OG0004359_1 4.83451119837541 4.74531166408448 4.18160103639933 7.29591735251973 5.48592440322434 5.60631925289058 4.81990181845118 5.78604539449387 5.20186706489593 5.26478571078871 5.34485840654666 6.01747480757212 3.96873820671638 4.05284303445687 4.50766878142312 4.34457273659394 6.24519193747002 4.89088604921618 4.35674965763921 5.70029407613229 6.24205246888466 5.75158962834367 5.45622761732235 5.35046240582832 5.40408687448631 5.93700012654424 5.56466067032305
OG0004362_1 3.35963497405194 3.46027764464692 3.59042120650704 3.31476198184716 2.32239480296579 2.03339636972705 2.41924255570732 2.34927450142922 1.77414659744875 2.40775811984732 2.00912383730777 3.18167082395903 2.04223706892432 2.69357689351644 2.68845457355882 2.74850990263979 2.86553869143961 2.60540377000036 2.47405098042141 2.3459397258519 2.80146030972387 2.47567671362635 2.69504388012123 3.21480938050533 3.3073204830027 3.18826747161897 3.13789179921445
OG0004370_1 4.71567298970787 4.09578807123768 0.773998072850087 4.28767482666355 5.53324222170334 5.55830985185203 5.8225938343135 4.77940647570974 4.42955518206139 4.2765726509523 4.08896457811343 3.07487792228604 5.58861318069111 5.45380725921908 5.88821334086315 5.90229050962446 5.50685045732036 4.99981362820606 5.04608692296014 5.81058867797364 6.35804891511821 5.96715294846357 5.68560566770224 6.23365897994118 5.98309042935816 6.18305589445235 6.50917433787036
OG0004395_1 4.10523673050929 4.59316262959396 3.35807469786149 2.18980515464126 3.19185301806217 3.14448149628927 3.46895069648097 3.65920264309396 2.72737621606699 2.35951473529632 2.40965647138091 4.2093352290909 1.57730998993389 3.27151997062046 2.51114323802166 3.2037061188444 2.20872285284796 2.46045684402137 2.46727406298724 2.02272346898487 2.53754748181705 2.94609650779517 2.63633179281636 3.89051304332988 3.87391907792625 3.70469135414688 4.02647132555178
OG0004401_1 3.36347330237166 1.62778583916335 4.5294036048647 3.24632371302575 3.58582870925217 4.07266146033516 3.59381546562206 3.84911812691623 5.63039243625228 6.0204054170596 5.76839097811398 6.16764383025971 2.05058029503683 2.74366347730396 3.00882189322347 2.37064217423403 3.40365434778806 2.3063904605579 2.90483309368476 3.04943243738554 3.18660190405113 2.78310905858137 2.43415813788351 3.07088335822624 3.19660871659158 3.01708556558913 2.95500272339235
OG0004408_1 -0.154007952312115 2.03157039604927 -0.625829534352354 3.29795436648363 1.1568495261841 -0.382540310873388 0.371157039329014 0.296227950825031 0.203604466978857 1.60303292298189 0.136611458885539 -2.78088983337891 0.839717605980934 1.16815974166059 1.22249677851903 1.41561428119495 1.34184106018995 3.44208774233258 2.0954732181165 2.77616379689938 2.00957137443751 1.38616447569852 1.13771037182765 -2.85145784523692 -3.02128500150561 -1.3037303602347 -0.42915358639667
OG0004409_1 -2.64021909714861 -0.200179437301259 -1.42381504375896 -1.27445727591967 0.251241187689881 0.238837659244373 1.10652307949431 1.0477572949133 0.332584598761623 0.46459774957799 0.527293997465107 0.762345587498648 0.239447904898569 0.0119852206451363 0.537362495266622 0.360594258647877 0.238571120770867 -0.318740804274661 -0.108072675964547 -0.32521239212258 1.25877242717589 1.39669342873695 0.501831815065048 0.481887254261914 0.32752947694376 -0.786754661987756 0.5611010365858
OG0004413_1 -2.21694609974034 -2.7595438369164 1.21526110810756 1.1087326950038 1.17079386731306 -3.29664460401174 0.481361865223308 -2.38802615235479 -3.8903034467349 -6.64385618977472 -2.3159548163346 -1.55119657187327 -3.41719265136392 -3.08003953306225 -6.64385618977472 -3.52488897264715 -1.57443908102779 -1.62108053192218 -1.66226723913756 -1.1638677066034 -6.64385618977472 -3.69880492602471 -4.37306459149751 -3.75092022806408 -4.00619958281674 -6.64385618977472 -6.64385618977472
OG0004424_1 4.27888428621049 1.86436108263071 4.43608101809125 1.11833826572191 2.18142769052583 2.10053412944281 2.01429947459749 2.42196799194469 0.940955646076352 0.832941897423345 1.01554325897534 2.37131602372301 3.03418776977468 2.93279640488287 3.25023943138924 2.95467451234812 -1.09220271629196 -0.923922924337749 -0.762834164968273 -0.312548314513278 2.4330093218084 3.03639807752752 2.48926341859704 2.81448330592475 3.21971084000089 3.04626176422464 2.92888446870349
OG0004425_1 0.447457405446955 1.63579722279157 0.863349126612756 1.67528560562423 4.43444790363021 4.43515028486169 3.70305325230762 4.05883696503398 3.53937601654081 3.25639166823486 3.61153908580033 3.14039016595844 1.59453042593659 0.868892942686323 1.2826789677631 1.17720688131505 1.83345457019222 1.66770026100116 1.66610803061903 1.15494522925273 1.71255640624984 1.45326795618777 1.38493250509167 1.22797205833482 1.04576352803445 1.14136446832192 1.57428957300187
OG0004434_1 0.342467499821492 0.8339110814109 0.806805553817167 -0.397570730067884 -0.508445536755552 -0.319227921875398 0.188252717695857 -0.235511208783322 -3.61180872280014 -3.23810155058674 -4.88454166364023 -2.39085600616972 -2.40228742576521 -1.92910191161993 -2.54349337037272 -2.93449887598483 -0.767320010269707 -0.991840061267848 -1.81911278260153 -0.515277665381991 -3.7871772616766 -3.24155711186081 -3.37958600485518 -1.30453746334084 -2.37473325754065 -3.29507883784377 -2.10412902429734
OG0004454_1 0.585314161914508 0.280504093604501 -1.92428531178852 -3.8862823165138 2.50134074718337 3.80664820224416 2.94198339720814 2.35392674582707 0.828798547675667 2.37415789273249 0.4869379906488 1.15263653486425 -1.87421949410696 -1.57879277071732 -1.64102485957448 -4.21278230578684 -6.64385618977472 -5.25657315222642 -6.64385618977472 -5.37634086233027 -2.2673605061672 -0.872809607414348 -4.37306459149751 -3.94129898837511 -5.18911877660957 -3.58203197285657 -3.92910726119313
OG0004457_1 3.54680927938549 3.42834726424469 3.52455988752687 2.4741722142004 2.81501072933916 3.03163318993018 2.82405036111771 2.78443213398788 3.89313056019862 4.10357097368688 4.30805432926311 3.91320247440142 3.45298718225704 3.76445853427796 3.71216685472834 4.00891429665729 4.91628029798347 5.11225453953473 5.59909618065444 4.90059576313936 4.44485670981114 4.12925714448625 4.44361456513166 4.01945742237228 3.87134689145922 4.0013726294964 3.81173264604918
OG0004458_1 5.30569866405063 4.66440489985679 4.40784554278767 3.52074096346798 6.0487673151286 5.70288800136977 5.54216660991562 5.88418593828673 5.64350624652079 5.68895030416826 5.6874538753835 7.05558314804567 3.7518085236763 4.78359242370482 4.66503574903456 4.25197850483516 3.30443230075237 3.61091154889017 3.52017958937474 3.58515592376761 3.93017354057394 3.42508590563852 3.90760635842654 3.01298052804569 2.91125106322728 3.37104697594348 3.36395423983682
OG0004460_1 5.14328065801131 3.99038899048151 0.732859646624474 -0.482137535422114 5.99834284262747 6.22188282800897 6.4871342979127 4.53400696095286 6.3903104172261 8.10223437593081 7.97473273173005 5.9495087583584 5.04857162270269 7.04618583125438 6.86089833960069 5.95942504904414 7.38829025194004 5.21059371067527 5.91921995769556 8.76907121598827 7.19067554070638 7.73786585819696 7.48315185653005 6.0713516925326 5.64198196397513 6.20514276612493 6.59832052535032
OG0004463_1 6.16990023453739 4.2048194767662 1.19887561480654 -0.05765321800751 5.32728030111192 4.56666941004844 4.86062065936974 3.73605648170352 -1.75055274321939 -1.31238088687676 -1.29490833730491 -2.08414079912671 -2.40228742576521 -1.47867449206912 -1.81932664693938 -1.75856706457954 0.440971619873871 1.24436925813762 0.52814128102643 1.50538606989163 -0.212111530139706 -0.0479797847819244 -1.34891256489578 0.234118060679816 -0.818219796883956 -0.554881727222973 -0.892566338129207
OG0004466_1 5.1247427676682 5.48280252380892 5.0211126203058 4.98922162530928 3.66554726004644 3.51829008681924 4.01620304114629 3.75552616463681 3.59786366025154 3.66742345236514 4.18669000296347 4.47360901690679 3.31954357277532 3.98542167935122 4.01791869984038 4.10227522195058 4.24913665593998 4.06471974377973 3.93244445992364 4.3063275073604 4.53309132892227 4.36667360051358 4.07169157772821 3.99971770518067 4.05860246006182 4.06214924137309 4.20684280818417
OG0004468_1 3.14673381998307 3.62629223090469 3.20786651106351 3.53694726274511 1.32215600664947 0.661317635127525 1.63364937893326 1.35674608651304 2.80945661959268 2.79092683545076 2.9929933726523 4.19872855240259 1.97369517094999 1.98377093864952 2.21554786190619 1.98282752275531 1.38337818635995 1.23449578525477 1.16525430574603 1.64177698333414 1.12750459495375 1.23007221492956 0.943313191243 0.433660807100991 0.135097020060704 0.0930225503048701 0.346364057667504
OG0004470_1 -1.81877482856327 0.702774117997166 0.646887010123225 2.42470712188489 0.424191066405201 0.10675378530978 0.356770135662077 0.0661044649353106 1.12318186514288 4.72417953211931 0.285211223358724 2.30693076960348 -0.7197213899096 -1.38505550114434 -0.782008308834713 -0.896593264926698 -2.87973203169727 -1.89680756325549 -0.986458787917584 -0.605081397474062 -1.83367060240748 -2.45551715398241 -1.950747847848 -1.30453746334084 -1.79300344400928 -2.06072114576252 -1.3574900149307
OG0004473_1 6.03140268725124 5.19225685369703 -6.64385618977472 -6.64385618977472 4.61804081084972 4.89780415502223 4.87457345904415 3.53360471167478 5.85816990912517 6.52705530728474 5.11592431328501 6.52593277709375 4.02168362744149 4.46399854554168 4.41155154685569 4.11787296427542 4.64504053128728 4.24088168403875 3.22612499403795 4.67754723449132 4.61807429878692 5.33758093589493 5.65772294969427 5.29687719382155 5.19953519446823 4.97923390117616 4.94494461538586
OG0004474_1 -4.74289631225549 -5.19978042677682 2.23911073434324 -5.35659364289024 -2.62959678941995 -6.64385618977472 -1.65283994468298 -0.581345073000338 -6.64385618977472 -6.64385618977472 -6.64385618977472 -5.31871333346951 -2.7052737323557 -3.23479460590357 -2.76928941116695 -1.92909162281813 -5.84444169715307 -5.25657315222642 -3.40167560744009 -4.46795971362744 -3.7871772616766 -6.64385618977472 -4.11220071634766 -6.64385618977472 -3.50065871935264 -5.13920047021862 -6.64385618977472
OG0004482_1 2.67083625877019 3.39569416038211 2.96061542369955 2.60632910140364 -2.14205985755736 -0.748988053689948 -2.13177945409794 -1.36384375047653 0.930124259275716 0.652507255083495 0.90961312804496 1.18165308912916 1.12688135664561 1.21376279768718 1.4027935167997 1.40368670502421 1.20953283307178 1.24436925813762 1.34235612007041 1.02626948150345 1.34403375027159 1.33233528743662 1.32009241678567 1.16437865577956 1.07586482320533 1.11712592479774 1.06179120401545
OG0004484_1 -1.15991614782214 0.217842008924597 -0.790548916201209 -2.99709893515252 1.6100446953307 1.60328466793475 2.14144152500375 2.24293541060996 1.6343374936089 1.33014050390693 1.57328385516248 0.332998744430446 -0.691618180098703 -0.151861780787533 0.0923932815925133 -0.100795141088269 -1.02545151982737 -1.42055889780871 -2.76908283664336 -6.64385618977472 -0.229607226565809 -0.823094822170663 -2.53449699355785 -3.29582512683301 -1.88278372480055 -1.63313536659629 -1.74896973293154
OG0004491_1 2.08700608611627 2.64939010527153 2.31962117456589 1.66221135764239 3.09096418899922 2.95687314673694 2.90785128657278 2.99565066528852 1.74663049947037 1.45477570445109 1.69873196381657 2.20226404116661 0.644094578628708 0.830375490553317 1.46255340564378 1.20496380928628 1.53850990907614 1.147725589716 0.868785714818423 1.16403536407521 1.45770800151792 1.33780949061186 1.15019885550534 1.44300224955332 1.27582791203194 1.36368100733638 1.25357214295025
OG0004492_1 1.76592665443125 0.217842008924597 1.27900317228352 1.29812848759897 1.8281002139115 2.20831130625873 1.54124756073089 2.40861404350644 1.10403454457947 0.55305511999172 0.656628636567906 0.998095538923408 -0.282417693370195 -1.29714317414605 -0.0863758271577186 -0.224920258552259 0.384813126679477 0.0954324051617836 0.0902089299437408 0.156863438708667 -0.610086328091445 0.00802998274650694 -0.168200474209297 0.528553597136808 0.442892193120408 0.547627394732136 0.605748461571659
OG0004500_1 3.54342953779159 2.95173172153222 3.15434454914869 3.2419365790094 4.00899927464348 4.05882607707364 4.46494939769126 4.22295518226769 2.28836284781218 3.02544318933834 2.45010308314396 3.0902623244131 2.48232821257753 2.66923074769851 2.50799534266548 2.80401297348275 2.85228733838306 2.14710012460583 2.41892278825789 2.83994477086293 3.16500578675098 3.21805030132769 3.40051880373515 0.811216137931497 0.711844922814512 0.322342839718856 0.682788909957488
OG0004501_1 -2.21694609974034 -1.12837713100704 -6.64385618977472 -6.64385618977472 0.113637321155565 -3.14255768608134 -1.54085663447609 -0.235511208783322 0.655511226796502 -0.687804297599839 0.266260245975982 0.416740027290188 -3.84225321303895 -6.64385618977472 -3.1923000562281 -6.64385618977472 -1.63950871217853 -1.58566453444111 -3.13099026401389 -0.57452147791332 -6.64385618977472 -3.11651196889872 -3.2426768012277 -1.95495060584999 -3.50065871935264 -3.7502040732981 -2.93709959118607
OG0004505_1 1.84492665237272 3.05690819538181 2.31456036106572 1.83527471127512 0.913193986889093 0.650815466627154 1.2141879098398 1.15827158150317 0.902684587248331 0.518320263473396 1.13526648562326 0.775094358442094 1.52437993806943 1.57578182663397 1.82323625196173 2.09091314362077 1.70173915459201 1.7392704927525 1.12276106999619 1.49101007061471 1.20117497299842 1.00772357188613 1.41629150459652 1.59982640869859 1.536137795158 1.77344419456906 1.31939037729314
OG0004508_1 -4.29281481734294 -6.64385618977472 -2.07552223176411 -1.17725014171673 -1.48806755847575 -2.28625545049122 -2.21529599620214 -3.72101066214093 -2.3997878477962 -3.01818936087332 -2.86543880318392 -2.50952461602499 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -6.64385618977472 -4.46795971362744 -4.60060624853668 -4.69082580601515 -5.10138057185251 -0.69888018852476 -0.796243391042187 -1.33682995818029 -1.3574900149307
OG0004514_1 -3.95026177571122 -2.93829931616566 -1.64258017448482 -0.241996771183785 -1.77831882998898 1.10003920759962 -0.969954997579093 -1.55991873913439 0.273825533186244 -1.9752878212311 -1.11022821900878 0.495886056948325 -2.94961182562102 -1.43110574241056 -1.29475761671831 -1.42500476301956 -2.80318109226084 -3.0219812072764 -3.50450271596948 -1.38466488934981 -0.144176288354921 -0.847738081042476 0.0204746224866544 -2.51221388925571 -1.97852406872552 -2.85069001723443 -3.57008386337836
OG0004521_1 0.964640607663867 1.77287864070754 0.806805553817167 0.901828234676091 0.792123095279027 1.54209055614259 1.12361893061694 1.41132861207722 1.0349439599423 0.839991620441276 1.03806316031118 1.53640496399737 0.505308328888496 0.127685643308439 0.310444081766562 0.501559471928491 -0.096200741915996 -0.408715654732329 -0.640675132622488 -0.101768231547453 -1.68145886360067 -1.49563646123741 -1.0628963488465 -1.00962110637372 -0.155302626315637 -0.905879343601652 -0.819905542658021
OG0004542_1 0.278854270135905 -0.667679429745523 -0.108209248384885 -2.05587187301053 2.67526870724008 2.72873998982451 3.12077465752705 3.10179852755614 3.21061488458057 2.95088478449554 2.69827662504398 1.8023515621 2.22657601234185 2.14154001633383 1.95390591959894 1.75300736976559 1.63452341554332 1.47570374442478 1.88276681380692 0.764651043853848 0.2710229322673 1.26497155081047 0.978754100311875 1.10402852256407 1.57459499460335 1.26233713145493 1.21374416738087
OG0004544_1 1.02404712847101 -2.45728861106953 4.20298343343596 -1.37869036546044 0.640043368381518 -6.64385618977472 -2.49947805076725 -3.20089869022532 -0.639774255418508 -0.0057788651340604 -1.91898921093108 -1.21236175756109 -0.664051967412054 -0.828029629738746 -1.29475761671831 -0.488285975686215 0.843462227531362 1.23449578525477 2.6726974404989 1.13659130851324 -3.7871772616766 -2.61558425869998 -2.24565207986098 -2.75888049387028 -3.02128500150561 -2.30084075101781 -1.79465996446444
OG0004546_1 11.3037485866287 12.5040340587915 9.81946788607201 10.3398820315132 11.1035881400911 11.3037149863678 10.9943963051629 12.1312214878339 10.8806922481526 11.1513942261393 11.1056421569787 11.8479675045709 8.61338250001002 8.28366741488673 8.44104064725172 8.47792655268222 8.79730790009134 8.8251384609431 9.13974668774625 8.80572018207556 8.71015506895476 8.56955209064925 8.4917623032097 9.38838966869208 9.87819096038691 9.51889479322561 9.5273745038156
OG0004547_1 3.81132507328578 3.63431188991404 3.26144748862127 4.56206982819923 3.86526526671208 4.10186933822343 4.18653748887912 3.3148327556186 4.0476835003555 4.0498593932152 4.24047836722925 5.83279100267155 1.76645924590451 1.76636515245586 1.92114840652878 2.09833232121143 1.3034068466704 0.550181854611949 0.934137192981758 1.28978484207072 2.51671251183968 2.39657641245438 2.24043501311583 2.33663636754705 2.20364469907902 2.27035911120755 2.30300313983736
OG0004550_1 7.3681410267376 6.20961005109043 4.6216717343771 4.4991265735059 7.25969699709815 7.51936602699671 7.81205879409775 7.33554534840538 5.32790459145886 5.5752644402672 5.61931386956456 5.31478349334934 3.62346505695148 3.41833271463726 3.52708403203407 3.00488398711155 4.27253809085461 3.74822098427992 3.26572018380927 3.93100740802722 -2.00385645299233 -2.11918646134033 -2.61674513816846 -2.67188727417455 -2.922760653274 -1.14874731852272 -1.50159769569383
OG0004567_1 -1.89009917750139 -3.66501289289678 1.77898862774089 1.95267983453694 -2.95337376101559 -6.64385618977472 -3.52278469579977 -2.8194134211603 -3.74434649049263 -4.00337152972474 -4.32897970780603 -3.11540504488199 -6.64385618977472 -6.64385618977472 -6.64385618977472 -5.57467870107321 -2.59524614226397 -2.6856907116481 -2.03304546693 -3.02800127457161 -4.60060624853668 -3.89030742427407 -4.11220071634766 -5.13973631781196 -5.18911877660957 -3.29507883784377 -2.93709959118607
OG0004583_1 -0.471928559166394 0.732963093358869 -0.409409483713685 2.88762460972104 1.32215600664947 -6.64385618977472 0.679336632211013 -6.64385618977472 -0.722812956121863 0.161129219272188 -0.256822709788921 -1.61629885525766 -0.533608319608168 -1.57879277071732 -1.16851160587071 -0.926395577233274 -0.822921625503311 -0.0180117983328929 0.541107301903607 -0.544595489474974 1.04259945848687 0.702941092885723 0.936119322782082 -0.764879650122095 -0.483718539831716 -0.372222597352106 -0.522169060737621
OG0004587_1 -1.29860421969671 -1.07509793658225 -0.531679644479564 0.86806473437905 2.11446494048378 2.61718365671147 2.34829567243738 1.2806005608737 1.54131546301924 1.78207058838831 1.15600582279924 1.01968279996777 1.48182615125431 0.189859375696069 0.700678390348112 0.609345306814198 -0.358434655780957 0.19042407680799 0.934137192981758 0.459685368639191 0.679948181958432 0.139221231854047 0.379880423126354 1.42337938449127 2.22529302426841 1.0610527786691 0.106461972747262
OG0004588_1 1.3752964043888 1.61972971923798 1.08757802997054 1.32326403964676 0.0844684486056056 0.30730789152568 0.138658862699627 0.477692638606332 1.47579214032173 1.565246957119 1.321199925186 1.05146986516118 0.493116867673198 0.292605147673296 1.12723731320483 1.13454374216215 1.39560964977493 0.956761268190618 1.58077720757537 1.32262880702765 0.831050481752322 0.97998453174827 1.07359300791303 1.48146498300607 1.43757575619093 0.849302952414108 1.08089343099957
OG0004590_1 3.67589001989418 4.73229406052267 4.57640731271816 4.2323547344205 2.1359487436618 1.87548425828874 2.06385375834131 1.70147201898757 2.77959823255812 2.91795060174723 2.88688236345817 3.69241050211411 1.37293398429461 1.97496946563079 1.97685697502688 2.14206357828664 1.50126264364285 1.77376675310808 1.56181640199574 1.68662248824397 0.9981964584134 0.848102765850037 1.00649302099765 0.041616209547729 0.337503300258515 0.660948606525571 0.810347918066871
OG0004601_1 6.13636205934033 5.9704355421219 6.4873764210777 6.30799449193393 4.33191212392276 4.76229058449976 4.53929455299462 4.49978159294571 4.08661261167163 4.41636859854951 4.94881899144339 4.35761551971465 3.41633369000265 4.21580043403255 4.04857345263328 4.5607226545053 3.20600447673148 3.18317373370476 3.51526000974466 3.67692065154582 4.38791362124875 3.8118686097475 4.02329252783009 3.34044857969694 3.09297211037945 3.55258528253605 3.61828125686611
OG0004606_1 0.177844492375759 0.0360769250105913 0.0943507190617866 -0.343826986240008 0.669806351586269 0.953918734916686 -1.48796441829419 -0.180657189278441 -1.85909676080064 -1.22151256497249 -1.87624927196283 -0.281015394976101 -0.900909699278446 -1.02582686058063 -1.29475761671831 -0.117886747607905 -1.39517970084118 -1.65738786583345 -1.88695897663235 -2.42714346317216 -1.73043321286134 -1.27906754105406 -1.03435292217718 -0.635768404736804 -0.886231951458253 -0.655685911980333 -0.621597393147236
OG0004607_1 -0.775294504562232 -0.707666778831113 -0.0614052549645247 -0.806287280809781 -0.776271954757581 -0.616224932384844 -0.534920838627951 -0.382529558400052 1.11841880615512 0.818738256721746 0.939826770985212 0.089367811309763 -0.869086981872311 -0.600503389417897 -0.944996126470731 -0.360738670873032 -0.696368584711599 -0.643441973289993 -0.423597306000026 -0.299994436422183 -0.887115559806636 -0.775036276645936 -0.978906349565837 0.617588185287235 0.764545447941064 0.424640372264716 0.707581188959729
